"kode_prov","nama_prov","kode_kabkota","nama_kabkota","kode_kecamatan","nama_kecamatan"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.068","TAGANOMBAK"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.067","GUBUME"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.066","NIOGA"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.065","NUME"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.064","WAEGI"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.063","YAMONERI"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.061","TORERE"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.060","ILU"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.058","IRIMULI"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.057","GURAGE"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.056","PAGALEME"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.055","MUARA"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.054","ILAMBURAWI"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.053","YAMBI"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.050","MULIA"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.042","KIYAGE"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.041","DAGAI"
"96","Provinsi Papua Tengah","9602","Kab. Puncak Jaya","9411.040","FAWI"
"94","Provinsi Papua","9420","Kab. Keerom","9420.050","SKANTO"
"94","Provinsi Papua","9420","Kab. Keerom","9420.043","MANNEM"
"94","Provinsi Papua","9420","Kab. Keerom","9420.042","ARSO BARAT"
"94","Provinsi Papua","9420","Kab. Keerom","9420.041","ARSO TIMUR"
"94","Provinsi Papua","9420","Kab. Keerom","9420.040","ARSO"
"94","Provinsi Papua","9420","Kab. Keerom","9420.030","WARIS"
"94","Provinsi Papua","9420","Kab. Keerom","9420.021","KAISENAR"
"94","Provinsi Papua","9420","Kab. Keerom","9420.020","SENGGI"
"94","Provinsi Papua","9420","Kab. Keerom","9420.012","YAFFI"
"94","Provinsi Papua","9420","Kab. Keerom","9420.011","TOWE"
"94","Provinsi Papua","9420","Kab. Keerom","9420.010","WEB"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.017","Yapen Utara"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.081","WINDESI"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.080","POOM"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.072","PULAU YERUI"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.071","WONAWA"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.070","YAPEN BARAT"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.062","ANATAUREI"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.061","KOSIWO"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.060","YAPEN SELATAN"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.052","YAWAKUKAT"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.051","KEP. AMBAI"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.050","ANGKAISERA"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.044","PULAU KURUDU"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.043","RAIMBAWI"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.042","TELUK AMPIMOI"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.041","PANTURA YAPEN"
"94","Provinsi Papua","9408","Kab. Kepulauan Yapen","9408.040","YAPEN TIMUR"
"21","Provinsi Kepulauan Riau","2105","Kab. Kepulauan Anambas","2105.072","KUTE SIANTAN"
"21","Provinsi Kepulauan Riau","2105","Kab. Kepulauan Anambas","2105.071","SIANTAN UTARA"
"21","Provinsi Kepulauan Riau","2105","Kab. Kepulauan Anambas","2105.080","JEMAJA BARAT"
"13","Provinsi Sumatera Barat","1300","Provinsi Sumatera Barat",NULL,NULL
"61","Provinsi Kalimantan Barat","6100","Provinsi Kalimantan Barat",NULL,NULL
"53","Provinsi Nusa Tenggara Timur","5307","Kab. Alor","5307.064","ABAD SELATAN"
"21","Provinsi Kepulauan Riau","2101","Kab. Karimun","2101.036","SUGEI BESAR"
"21","Provinsi Kepulauan Riau","2101","Kab. Karimun","2101.035","SELAT GERAM"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.067","DIRWEMNA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.066","DURAM"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.065","KONA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.063","ENDOMEN"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.062","PRONGGOLI"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.061","TALAMBO"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.059","UBALIHI"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.058","HEREAPINI"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.057","YAHULIAMBUT"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.056","HILIPUK"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.055","KWIKMA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.054","KABIANGGAMA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.053","SERADALA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.052","SOLOIKMA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.051","WERIMA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.049","UKHA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.048","HOGIO"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.047","SUMO"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.046","KAYO"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.045","YOGOSEM"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.044","MUGI"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.043","SOBA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.042","TANGMA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.041","SAMENAGE"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.037","NIPSAN"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.036","PULDAMA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.035","NALCA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.034","UBAHAK"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.033","KOSAREK"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.032","WALMA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.031","PANGGEMA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.030","ANGGRUK"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.029","KWELAMDUA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.028","SELA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.027","KORUPUN"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.026","SOBAHAM"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.025","SUNTAMON"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.024","BOMELA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.023","LANGDA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.022","LOLAT"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.021","HOLUWON"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.020","NINIA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.019","SILIMO"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.018","WUSAMA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.017","SURU-SURU"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.016","AMUMA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.015","PASEMA"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.014","OBIO"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.013","DEKAI"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.011","MUSAIK"
"97","Provinsi Papua Pegunungan","9703","Kab. Yahukimo","9416.010","KURIMA"
"36","Provinsi Banten","3600","Provinsi Banten",NULL,NULL
"31","Provinsi DKI Jakarta","3100","Provinsi DKI Jakarta",NULL,NULL
"91","Provinsi Papua Barat","9112","Kab. Pegunungan Arfak","9112.100","TESTEGA"
"91","Provinsi Papua Barat","9112","Kab. Pegunungan Arfak","9112.090","CATUBOUW"
"91","Provinsi Papua Barat","9112","Kab. Pegunungan Arfak","9112.080","MENYAMBOUW"
"91","Provinsi Papua Barat","9112","Kab. Pegunungan Arfak","9112.070","HINGK"
"91","Provinsi Papua Barat","9112","Kab. Pegunungan Arfak","9112.060","TAIGE"
"91","Provinsi Papua Barat","9112","Kab. Pegunungan Arfak","9112.050","ANGGI"
"91","Provinsi Papua Barat","9112","Kab. Pegunungan Arfak","9112.040","MEMBEY"
"91","Provinsi Papua Barat","9112","Kab. Pegunungan Arfak","9112.030","ANGGI GIDA"
"91","Provinsi Papua Barat","9112","Kab. Pegunungan Arfak","9112.020","SURUREY"
"91","Provinsi Papua Barat","9112","Kab. Pegunungan Arfak","9112.010","DIDOHU"
"96","Provinsi Papua Tengah","9600","Provinsi Papua Tengah",NULL,NULL
"95","Provinsi Papua Selatan","9500","Provinsi Papua Selatan",NULL,NULL
"72","Provinsi Sulawesi Tengah","7200","Provinsi Sulawesi Tengah",NULL,NULL
"82","Provinsi Maluku Utara","8200","Provinsi Maluku Utara",NULL,NULL
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.543","TAGINERI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.542","GIKA"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.541","TELENGGEME"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.127","YUKO"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.126","DANIME"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.125","TAGIME"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.121","YUNERI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.110","TIMORI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.100","GUNDAGI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.090","DUNDU"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.081","KAI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.080","NUMBA"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.071","WENAM"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.070","GEYA"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.062","WUGI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.061","ANAWI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.060","KUBU"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.051","NUNGGAWI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.049","EGIAM"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.048","WARI / TAIYEVE"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.047","DOW"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.046","AIR GARAM"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.045","KAMBONERI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.044","POGANERI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.043","PANAGA"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.042","UMAGI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.041","WINA"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.040","KEMBU"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.032","BEWANI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.031","BOKONERI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.030","BOKONDINI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.027","BIUK"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.026","LIANOGOMA"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.025","KUARI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.024","NELAWI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.023","KONDAGA"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.022","WUNIN"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.021","GOYAGE"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.020","KARUBAGA"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.016","BOGONUK"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.015","AWEKU"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.014","WAKUO"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.013","GILUBANDU"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.012","NABUNAGE"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.011","WONIKI"
"97","Provinsi Papua Pegunungan","9704","Kab. Tolikara","9418.010","KANGGIME"
"65","Provinsi Kalimantan Utara","6500","Provinsi Kalimantan Utara",NULL,NULL
"35","Provinsi Jawa Timur","3500","Provinsi Jawa Timur",NULL,NULL
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.112","AIFAT TIMUR JAUH"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.111","AIFAT TIMUR TENGAH"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.110","AIFAT TIMUR"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.100","AIFAT UTARA"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.091","MARE SELATAN"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.090","MARE"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.081","AYAMARU UTARA TIMUR"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.080","AYAMARU UTARA"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.074","AYAMARU BARAT"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.073","AYAMARU TENGAH"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.072","AYAMARU JAYA"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.071","AYAMARU SELATAN"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.070","AYAMARU"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.061","AYAMARU TIMUR SELATAN"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.060","AYAMARU TIMUR"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.051","AITINYO RAYA"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.050","AITINYO UTARA"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.040","AIFAT"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.031","AIFAT TIMUR SELATAN"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.030","AIFAT SELATAN"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.021","AITINYO TENGAH"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.020","AITINYO"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.011","AYAMARU SELATAN JAYA"
"98","Provinsi Papua Barat Daya","9805","Kab. Maybrat","9110.010","AITINYO BARAT/ATHABU"
"64","Provinsi Kalimantan Timur","6400","Provinsi Kalimantan Timur",NULL,NULL
"82","Provinsi Maluku Utara","8207","Kab. Pulau Morotai","8207.060","Pulau Rao"
"82","Provinsi Maluku Utara","8207","Kab. Pulau Morotai","8207.050","MOROTAI UTARA"
"82","Provinsi Maluku Utara","8207","Kab. Pulau Morotai","8207.040","MOROTAI JAYA"
"82","Provinsi Maluku Utara","8207","Kab. Pulau Morotai","8207.030","MOROTAI SELATAN BARAT"
"82","Provinsi Maluku Utara","8207","Kab. Pulau Morotai","8207.020","MOROTAI TIMUR"
"82","Provinsi Maluku Utara","8207","Kab. Pulau Morotai","8207.010","MOROTAI SELATAN"
"63","Provinsi Kalimantan Selatan","6310","Kab. Tanah Bumbu","6310.055","Teluk Kepayang"
"63","Provinsi Kalimantan Selatan","6310","Kab. Tanah Bumbu","6310.054","Kusan Tengah"
"00","Pusat","0000","Pusat",NULL,NULL
"94","Provinsi Papua","9419","Kab. Sarmi","9419.063","APAWER TENGAH"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.062","APAWER HILIR"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.061","APAWER HULU"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.060","PANTAI BARAT"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.055","VERKAM"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.054","MUARA TOR"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.053","SOBEY"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.052","SARMI SELATAN"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.051","SARMI TIMUR"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.050","SARMI"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.041","ISMARI"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.040","TOR ATAS"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.033","BONGGO BARAT"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.032","BONGGO TIMUR"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.031","BONGGO"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.025","VEEN"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.024","SUNGAI BIRI"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.022","PANTAI TIMUR"
"94","Provinsi Papua","9419","Kab. Sarmi","9419.021","PANTAI TIMUR BAGIAN BARAT"
"12","Provinsi Sumatera Utara","1200","Provinsi Sumatera Utara",NULL,NULL
"82","Provinsi Maluku Utara","8271","Kota Ternate","8271.030","TERNATE UTARA"
"82","Provinsi Maluku Utara","8271","Kota Ternate","8271.021","TERNATE TENGAH"
"82","Provinsi Maluku Utara","8271","Kota Ternate","8271.020","TERNATE SELATAN"
"82","Provinsi Maluku Utara","8271","Kota Ternate","8271.014","TERNATE BARAT"
"82","Provinsi Maluku Utara","8271","Kota Ternate","8271.013","PULAU HIRI"
"82","Provinsi Maluku Utara","8271","Kota Ternate","8271.012","PULAU BATANG DUA"
"82","Provinsi Maluku Utara","8271","Kota Ternate","8271.011","MOTI"
"82","Provinsi Maluku Utara","8271","Kota Ternate","8271.010","PULAU TERNATE"
"12","Provinsi Sumatera Utara","1203","Kab. Tapanuli Selatan","1203.013","ANGKOLA MUARA TAIS"
"91","Provinsi Papua Barat","9100","Provinsi Papua Barat",NULL,NULL
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.184","SUNOOK"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.183","SAYOSA TIMUR"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.182","WEMAK"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.181","MAUDUS"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.180","SAYOSA"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.172","SORONG"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.171","MARIAT"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.170","AIMAS"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.133","SALAWATI TENGAH"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.132","SALAWATI SELATAN"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.131","SEGUN"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.130","SEGET"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.124","BUK"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.123","HOBARD"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.122","MOISIGIN"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.121","MAYAMUK"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.120","SALAWATI"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.119","KONHIR"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.118","BOTAIN"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.116","MALABOTOM"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.115","KLASAFET"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.114","BAGUN"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.113","KLAWAK"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.112","KLABOT"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.111","KLAMONO"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.110","BERAUR"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.101","KLAYILI"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.100","MAKBON"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.062","SAENGKEDUK"
"98","Provinsi Papua Barat Daya","9801","Kab. Sorong","9107.061","KLASO"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.101","MOSKONA TIMUR"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.100","MOSKONA UTARA"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.092","MASYETA"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.091","BISCOOP"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.090","MERDEY"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.082","MOSKONA BARAT"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.081","MEYADO"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.080","MOSKONA SELATAN"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.073","WERIAGAR"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.072","TOMU"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.071","KAMUNDAN"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.070","ARANDAY"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.060","TEMBUNI"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.053","DATARAN BEIMES"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.052","TUHIBA"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.051","MANIMERI"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.050","BINTUNI"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.040","WAMESA"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.030","KURI"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.023","KAITARO"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.022","AROBA"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.021","SUMURI"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.020","BABO"
"91","Provinsi Papua Barat","9104","Kab. Teluk Bintuni","9104.010","FAFURWAR"
"53","Provinsi Nusa Tenggara Timur","5300","Provinsi Nusa Tenggara Timur",NULL,NULL
"96","Provinsi Papua Tengah","9607","Kab. Intan Jaya","9435.041","TOMOSIGA"
"96","Provinsi Papua Tengah","9607","Kab. Intan Jaya","9435.021","UGIMBA"
"96","Provinsi Papua Tengah","9607","Kab. Intan Jaya","9435.060","WANDAI"
"96","Provinsi Papua Tengah","9607","Kab. Intan Jaya","9435.050","BIANDOGA"
"96","Provinsi Papua Tengah","9607","Kab. Intan Jaya","9435.040","AGISIGA"
"96","Provinsi Papua Tengah","9607","Kab. Intan Jaya","9435.030","HITADIPA"
"96","Provinsi Papua Tengah","9607","Kab. Intan Jaya","9435.020","SUGAPA"
"96","Provinsi Papua Tengah","9607","Kab. Intan Jaya","9435.010","HOMEYO"
"96","Provinsi Papua Tengah","9606","Kab. Dogiyai","9434.100","KAMU UTARA"
"96","Provinsi Papua Tengah","9606","Kab. Dogiyai","9434.090","KAMU TIMUR"
"96","Provinsi Papua Tengah","9606","Kab. Dogiyai","9434.080","KAMU"
"96","Provinsi Papua Tengah","9606","Kab. Dogiyai","9434.070","KAMU SELATAN"
"96","Provinsi Papua Tengah","9606","Kab. Dogiyai","9434.060","DOGIYAI"
"96","Provinsi Papua Tengah","9606","Kab. Dogiyai","9434.050","MAPIA"
"96","Provinsi Papua Tengah","9606","Kab. Dogiyai","9434.040","MAPIA TENGAH"
"96","Provinsi Papua Tengah","9606","Kab. Dogiyai","9434.030","MAPIA BARAT"
"96","Provinsi Papua Tengah","9606","Kab. Dogiyai","9434.020","PIYAIYE"
"96","Provinsi Papua Tengah","9606","Kab. Dogiyai","9434.010","SUKIKAI SELATAN"
"94","Provinsi Papua","9400","Provinsi Papua",NULL,NULL
"96","Provinsi Papua Tengah","9601","Kab. Nabire","9404.110","YARO"
"96","Provinsi Papua Tengah","9601","Kab. Nabire","9404.100","SIRIWO"
"96","Provinsi Papua Tengah","9601","Kab. Nabire","9404.093","KEPULAUAN MOORA"
"96","Provinsi Papua Tengah","9601","Kab. Nabire","9404.092","WAPOGA"
"96","Provinsi Papua Tengah","9601","Kab. Nabire","9404.091","MAKIMI"
"96","Provinsi Papua Tengah","9601","Kab. Nabire","9404.090","NAPAN"
"96","Provinsi Papua Tengah","9601","Kab. Nabire","9404.081","TELUK KIMI"
"96","Provinsi Papua Tengah","9601","Kab. Nabire","9404.080","NABIRE"
"96","Provinsi Papua Tengah","9601","Kab. Nabire","9404.071","NABIRE BARAT"
